Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,doner_id,donor_id
SRR3986191,OTHER,152,15023072,PRJNA299657,SAMN05462795,5462179,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988209,GSM2255268,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255268,Monocyte,SRP065190,PB1022,
SRR3986192,OTHER,152,19541728,PRJNA299657,SAMN05462794,6666589,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988210,GSM2255269,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255269,Monocyte,SRP065190,PB1022,
SRR3986193,OTHER,152,46427792,PRJNA299657,SAMN05462793,19168374,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988211,GSM2255270,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255270,Monocyte,SRP065190,PB1022,
SRR3986194,OTHER,152,30390120,PRJNA299657,SAMN05462792,12035735,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988212,GSM2255271,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255271,Monocyte,SRP065190,PB1022,
SRR3986195,OTHER,152,27888656,PRJNA299657,SAMN05462791,11325323,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988213,GSM2255272,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255272,Monocyte,SRP065190,PB1022,
SRR3986196,OTHER,152,35816064,PRJNA299657,SAMN05462790,14710593,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988214,GSM2255273,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255273,Monocyte,SRP065190,PB1022,
SRR3986197,OTHER,152,55618624,PRJNA299657,SAMN05462789,23827883,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988215,GSM2255274,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255274,Monocyte,SRP065190,PB1022,
SRR3986198,OTHER,152,35091784,PRJNA299657,SAMN05462788,13857521,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988216,GSM2255275,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255275,Monocyte,SRP065190,PB1022,
SRR3986199,OTHER,152,21902592,PRJNA299657,SAMN05462787,8641102,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988217,GSM2255276,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255276,Monocyte,SRP065190,PB1022,
SRR3986200,OTHER,152,84011768,PRJNA299657,SAMN05462786,35375933,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988218,GSM2255277,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255277,Monocyte,SRP065190,PB1022,
SRR3986201,OTHER,152,12878048,PRJNA299657,SAMN05462785,5005729,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988219,GSM2255278,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255278,Monocyte,SRP065190,PB1022,
SRR3986202,OTHER,152,15484848,PRJNA299657,SAMN05462784,6240801,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988220,GSM2255279,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255279,Monocyte,SRP065190,PB1022,
SRR3986203,OTHER,152,23424416,PRJNA299657,SAMN05462783,9271819,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988221,GSM2255280,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255280,Monocyte,SRP065190,PB1022,
SRR3986204,OTHER,152,17911376,PRJNA299657,SAMN05462782,6165379,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988222,GSM2255281,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255281,Monocyte,SRP065190,PB1022,
SRR3986205,OTHER,152,30640008,PRJNA299657,SAMN05462781,12523320,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988223,GSM2255282,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255282,Monocyte,SRP065190,PB1022,
SRR3986206,OTHER,152,52480280,PRJNA299657,SAMN05462780,21773955,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988224,GSM2255283,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255283,Monocyte,SRP065190,PB1022,
SRR3986207,OTHER,152,38456000,PRJNA299657,SAMN05462779,16181131,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988225,GSM2255284,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255284,Monocyte,SRP065190,PB1022,
SRR3986208,OTHER,152,46791984,PRJNA299657,SAMN05462778,19508774,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988226,GSM2255285,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255285,Monocyte,SRP065190,PB1022,
SRR3986209,OTHER,152,19784928,PRJNA299657,SAMN05462777,8080066,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988227,GSM2255286,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255286,Monocyte,SRP065190,PB1022,
SRR3986210,OTHER,152,39114768,PRJNA299657,SAMN05462776,15309191,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988228,GSM2255287,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255287,Monocyte,SRP065190,PB1022,
SRR3986211,OTHER,152,56314176,PRJNA299657,SAMN05462775,23488387,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988229,GSM2255288,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255288,Monocyte,SRP065190,PB1022,
SRR3986212,OTHER,152,19697376,PRJNA299657,SAMN05462774,7542611,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988230,GSM2255289,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255289,Monocyte,SRP065190,PB1022,
SRR3986213,OTHER,152,290016,PRJNA299657,SAMN05462773,173570,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988231,GSM2255290,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255290,Monocyte,SRP065190,PB1022,
SRR3986214,OTHER,152,1828864,PRJNA299657,SAMN05462772,785233,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988232,GSM2255291,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255291,Monocyte,SRP065190,PB1022,
SRR3986215,OTHER,152,27676160,PRJNA299657,SAMN05462771,10539653,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988233,GSM2255292,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255292,Monocyte,SRP065190,PB1022,
SRR3986216,OTHER,152,31361248,PRJNA299657,SAMN05462770,11552743,Monocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1988234,GSM2255293,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-08-22T00:00:00Z,GSM2255293,Monocyte,SRP065190,PB1022,
SRR2775638,OTHER,152,21299152,PRJNA299657,SAMN04211052,13236229,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371460,GSM1916686,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916686,Blast,SRP065190,,SU070
SRR2775639,OTHER,152,5753200,PRJNA299657,SAMN04211053,3885483,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371461,GSM1916687,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916687,Blast,SRP065190,,SU070
SRR2775641,OTHER,152,38487312,PRJNA299657,SAMN04211054,23488655,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371462,GSM1916688,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916688,Blast,SRP065190,,SU070
SRR2775643,OTHER,152,14109856,PRJNA299657,SAMN04211055,9000045,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371463,GSM1916689,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916689,Blast,SRP065190,,SU070
SRR2775645,OTHER,152,11469312,PRJNA299657,SAMN04211056,7467926,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371464,GSM1916690,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916690,Blast,SRP065190,,SU070
SRR2775647,OTHER,152,7236416,PRJNA299657,SAMN04211057,4823282,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371465,GSM1916691,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916691,Blast,SRP065190,,SU070
SRR2775649,OTHER,152,18947104,PRJNA299657,SAMN04211058,11997984,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371466,GSM1916692,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916692,Blast,SRP065190,,SU070
SRR2775651,OTHER,152,7790152,PRJNA299657,SAMN04211059,5178714,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371467,GSM1916693,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916693,Blast,SRP065190,,SU070
SRR2775653,OTHER,152,5705776,PRJNA299657,SAMN04211060,3847758,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371468,GSM1916694,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916694,Blast,SRP065190,,SU070
SRR2775654,OTHER,152,10735304,PRJNA299657,SAMN04211061,7107361,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371469,GSM1916695,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916695,Blast,SRP065190,,SU070
SRR2775656,OTHER,152,4268768,PRJNA299657,SAMN04211062,2899350,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371470,GSM1916696,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916696,Blast,SRP065190,,SU070
SRR2775658,OTHER,152,5980744,PRJNA299657,SAMN04211063,3988718,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371471,GSM1916697,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916697,Blast,SRP065190,,SU070
SRR2775660,OTHER,152,15494728,PRJNA299657,SAMN04211064,9816330,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371472,GSM1916698,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916698,Blast,SRP065190,,SU070
SRR2775662,OTHER,152,7845936,PRJNA299657,SAMN04211065,5187289,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371473,GSM1916699,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916699,Blast,SRP065190,,SU070
SRR2775664,OTHER,152,8680416,PRJNA299657,SAMN04211066,5719224,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371474,GSM1916700,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916700,Blast,SRP065190,,SU070
SRR2775666,OTHER,152,11549264,PRJNA299657,SAMN04211067,7544844,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371475,GSM1916701,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916701,Blast,SRP065190,,SU070
SRR2775668,OTHER,152,9811600,PRJNA299657,SAMN04211068,6457906,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371476,GSM1916702,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916702,Blast,SRP065190,,SU070
SRR2775670,OTHER,152,11670864,PRJNA299657,SAMN04211069,7589907,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371477,GSM1916703,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916703,Blast,SRP065190,,SU070
SRR2775672,OTHER,152,8011464,PRJNA299657,SAMN04211070,5339861,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371478,GSM1916704,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916704,Blast,SRP065190,,SU070
SRR2775673,OTHER,152,30543032,PRJNA299657,SAMN04211071,19041740,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371479,GSM1916705,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916705,Blast,SRP065190,,SU070
SRR2775675,OTHER,152,18243496,PRJNA299657,SAMN04211072,11776677,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371480,GSM1916706,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916706,Blast,SRP065190,,SU070
SRR2775677,OTHER,152,14505664,PRJNA299657,SAMN04211073,9302658,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371481,GSM1916707,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916707,Blast,SRP065190,,SU070
SRR2775679,OTHER,152,5892280,PRJNA299657,SAMN04211074,3960011,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371482,GSM1916708,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916708,Blast,SRP065190,,SU070
SRR2775681,OTHER,152,10536032,PRJNA299657,SAMN04211075,6866745,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371483,GSM1916709,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916709,Blast,SRP065190,,SU070
SRR2775683,OTHER,152,20817768,PRJNA299657,SAMN04211076,12865861,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371484,GSM1916710,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916710,Blast,SRP065190,,SU070
SRR2775685,OTHER,152,18736128,PRJNA299657,SAMN04211077,11788304,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371485,GSM1916711,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916711,Blast,SRP065190,,SU070
SRR2775687,OTHER,152,21489304,PRJNA299657,SAMN04211082,13298125,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371486,GSM1916712,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916712,Blast,SRP065190,,SU070
SRR2775689,OTHER,152,11594104,PRJNA299657,SAMN04211083,7582567,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371487,GSM1916713,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916713,Blast,SRP065190,,SU070
SRR2775691,OTHER,152,12459288,PRJNA299657,SAMN04211084,8181531,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371488,GSM1916714,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916714,Blast,SRP065190,,SU070
SRR2775692,OTHER,152,13057408,PRJNA299657,SAMN04211085,8365403,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371489,GSM1916715,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916715,Blast,SRP065190,,SU070
SRR2775693,OTHER,152,7996568,PRJNA299657,SAMN04211078,5302211,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371490,GSM1916716,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916716,Blast,SRP065190,,SU070
SRR2775694,OTHER,152,7229424,PRJNA299657,SAMN04211079,4786438,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371491,GSM1916717,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916717,Blast,SRP065190,,SU070
SRR2775695,OTHER,152,8659896,PRJNA299657,SAMN04211080,5704039,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371492,GSM1916718,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916718,Blast,SRP065190,,SU070
SRR2775696,OTHER,152,22194432,PRJNA299657,SAMN04211081,13858185,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371493,GSM1916719,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916719,Blast,SRP065190,,SU070
SRR2775697,OTHER,152,7342360,PRJNA299657,SAMN04211086,4844645,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371494,GSM1916720,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916720,Blast,SRP065190,,SU070
SRR2775698,OTHER,152,17982664,PRJNA299657,SAMN04211087,11299125,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371495,GSM1916721,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916721,Blast,SRP065190,,SU070
SRR2775699,OTHER,152,33010752,PRJNA299657,SAMN04211088,20106027,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371496,GSM1916722,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916722,Blast,SRP065190,,SU070
SRR2775700,OTHER,152,7765832,PRJNA299657,SAMN04211089,5183719,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371497,GSM1916723,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916723,Blast,SRP065190,,SU070
SRR2775701,OTHER,152,19673968,PRJNA299657,SAMN04211090,12308475,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371498,GSM1916724,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916724,Blast,SRP065190,,SU070
SRR2775702,OTHER,152,12252416,PRJNA299657,SAMN04211091,7966350,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371499,GSM1916725,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916725,Blast,SRP065190,,SU070
SRR2775703,OTHER,152,11048576,PRJNA299657,SAMN04211092,7269427,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371500,GSM1916726,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916726,Blast,SRP065190,,SU070
SRR2775704,OTHER,152,10896424,PRJNA299657,SAMN04211093,7099785,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371501,GSM1916727,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916727,Blast,SRP065190,,SU070
SRR2775705,OTHER,152,27776480,PRJNA299657,SAMN04211094,17422852,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371502,GSM1916728,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916728,Blast,SRP065190,,SU070
SRR2775706,OTHER,152,8003256,PRJNA299657,SAMN04211095,5309305,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371503,GSM1916729,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916729,Blast,SRP065190,,SU070
SRR2775707,OTHER,152,23669288,PRJNA299657,SAMN04211096,14981461,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371504,GSM1916730,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916730,Blast,SRP065190,,SU070
SRR2775708,OTHER,152,17812576,PRJNA299657,SAMN04211097,11286220,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371505,GSM1916731,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916731,Blast,SRP065190,,SU070
SRR2775709,OTHER,152,8269560,PRJNA299657,SAMN04211098,5500974,"acute myeloid leukemia\, blast cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371506,GSM1916732,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916732,Blast,SRP065190,,SU070
